roi_id,s2_id_gee,class,HI,TI
ROI_0268,20190213T071201_20190213T071519_T38KNV,low-cloudy,0.565696895122528,0.838066458691058
ROI_0268,20190218T071209_20190218T071207_T38KNV,cloudy,0.738152265548706,0.49638866784114
ROI_0268,20190603T071211_20190603T071210_T38KNV,mid-cloudy,0.918319821357727,0.804260375921916
ROI_0268,20190613T071211_20190613T071210_T38KNV,cloud-free,0.034310564398766,1
ROI_0271,20181226T053229_20181226T053653_T43QFG,cloud-free,0.053849633783102,1
ROI_0271,20190214T052929_20190214T054115_T43QFG,cloudy,0.926185846328735,0.412687102045617
ROI_0271,20190724T052659_20190724T053718_T43QFG,mid-cloudy,0.707027494907379,0.834037020440078
ROI_0271,20190922T052649_20190922T054154_T43QFG,low-cloudy,0.080293193459511,0.680083408768786
ROI_0271,20200224T052811_20200224T053954_T43QFG,almost-clear,0.15205380320549,0.666658276395275
ROI_0285,20190220T001631_20190220T001625_T55HBB,cloud-free,0.003284440608695,0.499989699468645
ROI_0285,20190312T002051_20190312T002050_T55HBB,almost-clear,0.078758992254734,0.635169755855458
ROI_0285,20190715T002109_20190715T002258_T55HBB,low-cloudy,0.224402382969856,0.646466477280537
ROI_0285,20200210T002049_20200210T002418_T55HBB,mid-cloudy,0.083331160247326,0.667176165483556
ROI_0285,20200410T002049_20200410T002250_T55HBB,cloudy,0.011863687075675,0.490826293881542
ROI_0309,20181220T130241_20181220T130239_T24LTJ,almost-clear,0.027037598192692,0.675085726920196
ROI_0309,20190109T130241_20190109T130243_T24LTJ,mid-cloudy,0.087033204734325,0.864984130327478
ROI_0309,20190218T130241_20190218T130244_T24LTJ,cloudy,0.631858706474304,0.736796068486816
ROI_0309,20191120T130249_20191120T130245_T24LTJ,cloud-free,0.014573153108358,0.245484073900765
ROI_0309,20200503T130251_20200503T130251_T24LTJ,low-cloudy,0.052210737019777,0.921897946341173
ROI_0331,20181222T073319_20181222T074542_T37NHJ,cloud-free,0.029296817258,1
ROI_0331,20190416T072621_20190416T074442_T37PHK,low-cloudy,0.046947699040175,0.937307643866111
ROI_0331,20190421T072619_20190421T073927_T37PHK,mid-cloudy,0.040229003876448,0.906059601362544
ROI_0331,20191008T072759_20191008T074520_T38NKP,cloudy,0.539542138576508,0.776950208346813
ROI_0331,20191117T073109_20191117T073737_T37PHK,almost-clear,0.040788765996695,0.962954790906838
ROI_0342,20181228T084351_20181228T090053_T33KZT,cloudy,0.974802672863007,0.344829105244021
ROI_0342,20190201T084159_20190201T090346_T33KZT,mid-cloudy,0.053492356091738,0.934754617390436
ROI_0342,20190402T083559_20190402T085915_T34KBC,low-cloudy,0.930091083049774,0.734816465907034
ROI_0342,20190427T083601_20190427T090252_T33KZT,cloud-free,0.039265614002943,0.499854108488289
ROI_0342,20191103T084121_20191103T090537_T34KBC,almost-clear,0.044186253100634,0.705600592594934
ROI_0343,20181221T023241_20181221T023241_T49KHR,low-cloudy,0.897565245628357,0.697039711240868
ROI_0343,20181221T023241_20181221T023241_T50KKA,mid-cloudy,0.903066098690033,0.684722417076072
ROI_0343,20190130T023251_20190130T023246_T50KKA,cloud-free,0.026101805269718,1
ROI_0343,20200414T023251_20200414T023307_T50KKA,almost-clear,0.337344348430634,0.859095367439616
ROI_0343,20200429T023249_20200429T023245_T49KHR,cloudy,0.743321180343628,0.344635022949272
ROI_0362,20190706T201851_20190706T202346_T08VNL,mid-cloudy,0.139275729656219,0.811535774279442
ROI_0362,20190904T201931_20190904T202032_T08VNL,cloudy,0.319395512342453,0.574944143272388
ROI_0362,20190929T202229_20190929T202710_T08VNL,almost-clear,0.785359442234039,0.300383113074879
ROI_0362,20200521T201901_20200521T202253_T08VNL,cloud-free,0.078408919274807,1
ROI_0362,20200630T201851_20200630T202618_T08VNL,low-cloudy,0.291108518838882,0.626492327400286
ROI_0374,20190505T043701_20190505T043704_T46RBU,almost-clear,0.273848980665207,0.864681405543358
ROI_0374,20191017T043759_20191017T044357_T46RBU,low-cloudy,0.67302793264389,0.476804932453821
ROI_0374,20191226T044209_20191226T044950_T46RBV,mid-cloudy,0.303257614374161,0.925888202281824
ROI_0374,20200209T043931_20200209T044913_T46RBU,cloud-free,0.057972371578217,0.499764954978368
ROI_0374,20200723T043659_20200723T043734_T46RBU,cloudy,0.132374688982964,0.648185448452705
ROI_0391,20190331T120701_20190331T120655_T33XWF,cloud-free,0.147313833236694,1
ROI_0391,20190618T123701_20190618T123701_T33XWF,almost-clear,0.29232183098793,0.25426292873815
ROI_0391,20190723T123709_20190723T123706_T33XWF,mid-cloudy,0.327734977006912,0.491607043157821
ROI_0391,20200503T123701_20200503T123712_T33XWF,low-cloudy,0.611753880977631,0.596146125174488
ROI_0391,20200620T115651_20200620T115648_T33XWF,cloudy,0.910330891609192,0.532524233349477
ROI_0400,20190328T051651_20190328T052823_T44SME,cloud-free,0.202576920390129,1
ROI_0400,20190407T051651_20190407T051652_T44SME,low-cloudy,0.7833291888237,0.812975277897264
ROI_0400,20190502T051659_20190502T052248_T44SME,cloudy,0.750893354415894,0.329351280690202
ROI_0400,20190701T051659_20190701T052112_T44SME,almost-clear,0.74296373128891,0.852460410012628
ROI_0400,20200725T051649_20200725T052448_T44SME,mid-cloudy,0.993405818939209,0.523403627725908
ROI_0405,20180705T122649_20180705T122651_T33XWG,low-cloudy,0.838229596614838,0.648170001007056
ROI_0405,20180728T123659_20180728T123654_T33XWG,mid-cloudy,0.558708250522614,0.667455543406629
ROI_0405,20190807T123701_20190807T123701_T33XWG,almost-clear,0.227919742465019,0.496790475867785
ROI_0405,20200617T114651_20200617T114651_T33XWG,cloud-free,0.053437300026417,0.499865960547339
ROI_0405,20200724T122659_20200724T122654_T33XWG,cloudy,0.115954980254173,0.385450685778542
ROI_0413,20190112T144731_20190112T144727_T19LEC,low-cloudy,0.364916861057281,0.533109498071265
ROI_0413,20190402T144731_20190402T144934_T19LEC,mid-cloudy,0.353762656450272,0.585133714099862
ROI_0413,20190731T144741_20190731T145634_T19LEC,almost-clear,0.053498599678278,1
ROI_0413,20200327T144721_20200327T145522_T19LEC,cloudy,0.704560935497284,0.690789567332775
ROI_0413,20200730T144729_20200730T145622_T19LEC,cloud-free,0.06432968378067,1
ROI_0428,20190127T144729_20190127T144731_T19LDD,cloudy,0.014819997362793,0.864222623206006
ROI_0428,20190303T144731_20190303T145229_T19LDD,mid-cloudy,0.702652037143707,0.479255779684691
ROI_0428,20190407T144739_20190407T145613_T19LDD,low-cloudy,0.346872389316559,0.899066948254512
ROI_0428,20190502T144741_20190502T145234_T19LDD,cloud-free,0.271511405706406,0.499519799280695
ROI_0428,20200127T144701_20200127T145626_T19LDD,almost-clear,0.078596718609333,0.910414402121272
ROI_0489,20190427T015701_20190427T015656_T53TPN,cloud-free,0.027683917433024,1
ROI_0489,20190623T014701_20190623T014656_T53TPN,cloudy,0.006967815570533,0.563402532830812
ROI_0489,20190906T014659_20190906T015218_T53TPN,low-cloudy,0.056470032781363,0.942668764531548
ROI_0489,20191014T015701_20191014T015655_T53TPN,almost-clear,0.06621989607811,0.626760988800662
ROI_0489,20200528T014701_20200528T014658_T53TPN,mid-cloudy,0.41665855050087,0.735257314870949
ROI_0502,20180207T104211_20180207T104212_T33VWJ,mid-cloudy,0.973022937774658,0.35743835816154
ROI_0502,20180316T103021_20180316T103018_T33VWJ,cloud-free,0.094351798295975,1
ROI_0502,20180520T103019_20180520T103020_T33VWJ,almost-clear,0.677634477615356,0.601167782920834
ROI_0502,20180707T104021_20180707T104023_T33VWJ,low-cloudy,0.356545656919479,0.839798506250705
ROI_0502,20200427T104031_20200427T104025_T33VVJ,cloudy,0.177722677588463,0.502007556756186
ROI_0503,20190319T190109_20190319T191114_T10TDK,low-cloudy,0.869495272636414,0.455614530917052
ROI_0503,20190324T190031_20190324T191219_T10TDK,almost-clear,0.34143140912056,0.47950928853053
ROI_0503,20190428T185929_20190428T190154_T10TDK,cloud-free,0.038644496351481,1
ROI_0503,20200318T190111_20200318T191148_T10TDK,mid-cloudy,0.506612181663513,0.635059448821821
ROI_0503,20200323T185939_20200323T191124_T10TDK,cloudy,0.008877587504685,0.44765469366594
ROI_0535,20190429T182929_20190429T183604_T11TPN,cloud-free,0.083143495023251,1
ROI_0535,20190512T183929_20190512T184617_T11TPN,mid-cloudy,0.925333917140961,0.572343415775584
ROI_0535,20190628T182929_20190628T183312_T11TPN,almost-clear,0.932896792888641,0.701918912561156
ROI_0535,20200307T184219_20200307T184220_T11TPN,cloudy,0.358136177062988,0.308162505379646
ROI_0535,20200610T183921_20200610T184818_T11TPM,low-cloudy,0.158990040421486,0.853976401188988
ROI_0539,20190322T163951_20190322T164744_T16SBB,low-cloudy,0.794179558753967,0.897725354519784
ROI_0539,20190403T162839_20190403T163509_T16SBB,almost-clear,0.735310733318329,0.910936990846851
ROI_0539,20190720T163901_20190720T165426_T16SBB,cloudy,0.36492645740509,0.326858424566541
ROI_0539,20191219T163709_20191219T164030_T16SBB,cloud-free,0.022699328139424,1
ROI_0539,20200308T163019_20200308T164006_T16SBB,mid-cloudy,0.957442998886108,0.574364226314403
ROI_0583,20190512T144741_20190512T144833_T19LDE,cloudy,0.086715579032898,0.33149204967289
ROI_0583,20190731T144741_20190731T145634_T19LDE,almost-clear,0.039729982614517,0.932690764019384
ROI_0583,20190929T144731_20190929T145611_T19LDE,low-cloudy,0.056561164557934,0.583035263193275
ROI_0583,20200401T144729_20200401T145602_T19LDE,mid-cloudy,0.802550613880158,0.660540093214887
ROI_0583,20200526T144731_20200526T145503_T19LDE,cloud-free,0.022137919440866,1
ROI_0591,20190308T144729_20190308T144826_T20NKJ,almost-clear,0.097275629639626,0.364565807678077
ROI_0591,20190830T144731_20190830T144732_T20NLJ,low-cloudy,0.075903505086899,0.507749865174027
ROI_0591,20191118T144731_20191118T144727_T20NKJ,cloud-free,0.05957692116499,1
ROI_0591,20200406T144721_20200406T144723_T20NLJ,mid-cloudy,0.646446824073792,0.359223949630628
ROI_0591,20200710T144729_20200710T144727_T20NKJ,cloudy,0.982582688331604,0.246433068033832
ROI_0593,20190218T143751_20190218T143748_T20MKT,mid-cloudy,0.715042769908905,0.638656677217741
ROI_0593,20190509T143751_20190509T143840_T20MKT,almost-clear,0.185645148158073,0.687648408872856
ROI_0593,20190618T143751_20190618T143750_T20MKT,cloud-free,0.060937192291021,1
ROI_0593,20191215T143721_20191215T143722_T20MKT,cloudy,0.595164597034454,0.894295892774734
ROI_0593,20200612T143731_20200612T143733_T20MKT,low-cloudy,0.651984214782715,0.815588963886819
ROI_0628,20190217T163341_20190217T164121_T15QXU,cloud-free,0.032132923603058,1
ROI_0628,20190622T162839_20190622T164451_T15QXU,cloudy,0.35767075419426,0.412384339040812
ROI_0628,20191214T163701_20191214T164645_T15QXU,almost-clear,0.077666856348515,0.814617047360103
ROI_0628,20200427T162829_20200427T164229_T15QXU,low-cloudy,0.090602852404118,0.661630613159883
ROI_0628,20200616T162839_20200616T164323_T15QXU,mid-cloudy,0.078233070671558,0.887251806519474
ROI_0634,20190407T165851_20190407T171414_T14QLE,cloud-free,0.025442857295275,1
ROI_0634,20190507T165901_20190507T171141_T14QLE,low-cloudy,0.111512318253517,0.518643781117028
ROI_0634,20190621T165859_20190621T171322_T14QLE,mid-cloudy,0.985787153244019,0.522169031024561
ROI_0634,20190721T165859_20190721T171631_T14QLE,cloudy,0.433609664440155,0.465782735205225
ROI_0634,20200201T170521_20200201T171604_T14QLE,almost-clear,0.321212112903595,0.939968706133254
ROI_0679,20181215T183751_20181215T183748_T11TNJ,mid-cloudy,0.862044870853424,0.399925025754715
ROI_0679,20190201T184609_20190201T184610_T11TNJ,cloudy,0.728502511978149,0.421619172629475
ROI_0679,20190527T183921_20190527T184435_T11TNJ,cloud-free,0.035952907055616,1
ROI_0679,20191120T183651_20191120T184011_T11TNJ,almost-clear,0.822319865226746,0.457227869278052
ROI_0679,20200322T184031_20200322T184859_T11TNJ,low-cloudy,0.98922872543335,0.885959938757265
ROI_0687,20190430T052651_20190430T052819_T43QCA,almost-clear,0.974122822284699,0.628770244069462
ROI_0687,20191017T052821_20191017T053726_T43QCA,low-cloudy,0.032681901007891,0.911603826939627
ROI_0687,20191101T052949_20191101T054200_T43QCA,cloudy,0.390613794326782,0.332413887011598
ROI_0687,20200514T052651_20200514T053617_T43QCA,cloud-free,0.017413815483451,1
ROI_0687,20200713T052651_20200713T053533_T43QCA,mid-cloudy,0.379407525062561,0.416475234765431
ROI_0702,20190119T143751_20190119T144606_T19KEB,mid-cloudy,0.595152258872986,0.70905317618994
ROI_0702,20190124T143749_20190124T144523_T19KEB,low-cloudy,0.015430968254805,0.951889351406592
ROI_0702,20190407T144739_20190407T145613_T19KEB,cloud-free,0.009223564527929,1
ROI_0702,20190916T143751_20190916T144705_T19KEB,almost-clear,0.017567407339811,0.934564255885234
ROI_0702,20191110T143729_20191110T144457_T19KEB,cloudy,0.12048365175724,0.598807208094841
ROI_0709,20190122T084249_20190122T084621_T36UXU,cloud-free,0.039655234664679,0.499953825112423
ROI_0709,20190407T083601_20190407T083648_T36UXU,low-cloudy,0.923798859119415,0.385814727814035
ROI_0709,20190412T083609_20190412T084433_T36UXU,cloudy,0.455421984195709,0.454618102917619
ROI_0709,20190709T084601_20190709T085041_T36UXU,almost-clear,0.005649264436215,0.706060709044809
ROI_0709,20200715T083559_20200715T083706_T36UXU,mid-cloudy,0.020929843187332,0.935725942834467
ROI_0724,20181210T110431_20181210T110434_T31UDQ,mid-cloudy,0.188077583909035,0.559457488405017
ROI_0724,20190608T105621_20190608T110433_T31UDQ,low-cloudy,0.029921131208539,0.905940558351821
ROI_0724,20190918T105029_20190918T105246_T31UDQ,cloud-free,0.126855000853539,0.914900906835444
ROI_0724,20191006T105941_20191006T110430_T31UDQ,cloudy,0.374478220939636,0.613193733997501
ROI_0724,20191217T105349_20191217T105345_T31UDQ,almost-clear,0.601806581020355,0.28831848296043
ROI_0736,20190322T151701_20190322T152502_T18LTM,cloud-free,0.052220035344362,0.499912582340564
ROI_0736,20191003T151709_20191003T152153_T18LTM,cloudy,0.091558270156384,0.247404671384612
ROI_0736,20200111T151659_20200111T151911_T18LTM,mid-cloudy,0.098915189504624,0.640280773480912
ROI_0736,20200510T151659_20200510T152614_T18LTM,almost-clear,0.193234369158745,0.883353153750413
ROI_0736,20200530T151709_20200530T151705_T18LTM,low-cloudy,0.078286916017532,0.896594816200676
ROI_0747,20191202T151659_20191202T151911_T18LTM,low-cloudy,0.957394361495972,0.494342654319825
ROI_0747,20200225T151701_20200225T152133_T18LTM,almost-clear,0.172800645232201,0.752584358345884
ROI_0747,20200228T152631_20200228T152735_T18LTM,mid-cloudy,0.823394298553467,0.65798599820327
ROI_0747,20200304T152639_20200304T153356_T18LTM,cloud-free,0.097264736890793,1
ROI_0747,20200316T151701_20200316T151812_T18LTM,cloudy,0.790224313735962,0.385918684681354
ROI_0754,20190704T025551_20190704T031529_T48MXU,mid-cloudy,0.111965663731098,0.931178444337858
ROI_0754,20190818T025549_20190818T031522_T48MXU,cloud-free,0.031311981379986,1
ROI_0754,20191211T030121_20191211T030708_T48MXU,low-cloudy,0.014244752004743,0.689986872109649
ROI_0754,20200414T025539_20200414T031737_T48MXU,cloudy,0.021875508129597,0.909605350081693
ROI_0754,20200524T025549_20200524T031633_T48MXU,almost-clear,0.019649280235171,0.938030099181367
ROI_0792,20190313T074711_20190313T080640_T35JPM,mid-cloudy,0.101383082568645,0.917668437725058
ROI_0792,20190606T074619_20190606T081648_T35JPM,cloudy,0.94600248336792,0.25038180889234
ROI_0792,20190830T074611_20190830T080820_T35JPM,cloud-free,0.03039163351059,1
ROI_0792,20200107T075311_20200107T081135_T35JPM,almost-clear,0.023557024076581,0.917796446618082
ROI_0792,20200307T074751_20200307T081122_T35JPM,low-cloudy,0.09952062368393,0.901024121661358
ROI_0836,20190107T075319_20190107T080915_T35JNM,cloudy,0.181450411677361,0.668618307597924
ROI_0836,20190313T074711_20190313T080640_T35JNM,low-cloudy,0.033129777759314,0.904103301444784
ROI_0836,20190904T074619_20190904T081209_T35JNM,almost-clear,0.109432823956013,0.973685857839652
ROI_0836,20200206T075111_20200206T081031_T35JPM,mid-cloudy,0.264871686697006,0.827278582642662
ROI_0836,20200605T074621_20200605T080829_T35JNM,cloud-free,0.013199801556766,1
ROI_0846,20190210T031851_20190210T032505_T49TFF,almost-clear,0.115849137306213,0.332445578084423
ROI_0846,20190610T031541_20190610T032154_T49TFF,low-cloudy,0.037520721554756,0.902190999100019
ROI_0846,20190630T031541_20190630T032156_T49TFF,mid-cloudy,0.106999158859253,0.929542513975074
ROI_0846,20200321T031539_20200321T031617_T49TFF,cloudy,0.082516461610794,0.929654788965142
ROI_0846,20200719T031539_20200719T032500_T49TFF,cloud-free,0.017966218292713,1
ROI_0868,20190113T072241_20190113T072649_T39TWF,almost-clear,0.226216912269592,0.604079377145305
ROI_0868,20190829T072619_20190829T073328_T39TWF,mid-cloudy,0.145275250077248,0.87550496507116
ROI_0868,20200417T071621_20200417T072348_T39TWF,cloud-free,0.164759770035744,1
ROI_0868,20200706T071621_20200706T072026_T39TWF,cloudy,0.011005942709744,0.603576789460553
ROI_0868,20200709T072621_20200709T073339_T39TWF,low-cloudy,0.852121412754059,0.634148333924431
ROI_0870,20190617T142049_20190617T143032_T18FXL,cloud-free,0.308014512062073,1
ROI_0870,20191124T141729_20191124T142742_T18FXL,low-cloudy,0.116690717637539,0.910713897567292
ROI_0870,20191214T141729_20191214T142749_T18FXL,cloudy,0.134380623698235,0.871745947389678
ROI_0870,20200311T142731_20200311T143845_T18FXL,almost-clear,0.438305079936981,0.946957924054059
ROI_0870,20200614T142739_20200614T143609_T18FXL,mid-cloudy,0.386732935905457,0.406452673197996
ROI_0873,20190316T162021_20190316T163656_T16PBC,low-cloudy,0.195673912763596,0.917335879210025
ROI_0873,20190405T161901_20190405T162954_T16PBC,almost-clear,0.124441362917423,0.782713240876806
ROI_0873,20190530T161839_20190530T162652_T16PBC,cloudy,0.831915497779846,0.443500582083487
ROI_0873,20190714T161911_20190714T163415_T16PBC,cloud-free,0.419578582048416,0.499981686770523
ROI_0873,20200130T162521_20200130T163545_T16PBC,mid-cloudy,0.125776663422585,0.444988675773999
ROI_0877,20190505T084609_20190505T090416_T33MZT,cloudy,0.029958112165332,0.326030744279214
ROI_0877,20190609T084601_20190609T090631_T33MZT,cloud-free,0.175742149353027,1
ROI_0877,20190808T084601_20190808T090719_T33MZT,mid-cloudy,0.079059153795242,0.605631469049238
ROI_0877,20190922T084639_20190922T090622_T33MZT,almost-clear,0.193599805235863,0.28627597892821
ROI_0877,20200120T085159_20200120T090942_T33MZT,low-cloudy,0.50091278553009,0.47282133486285
ROI_0902,20190308T144729_20190308T144826_T19KEB,almost-clear,0.073340393602848,0.645716011705439
ROI_0902,20190502T144741_20190502T145234_T19KEB,cloudy,0.770339250564575,0.500445507467136
ROI_0902,20190507T144739_20190507T145618_T19KEB,low-cloudy,0.806089699268341,0.602748468353845
ROI_0902,20190706T144739_20190706T145618_T19KEB,mid-cloudy,0.305690675973892,0.828032625101173
ROI_0902,20200630T144729_20200630T145607_T19KEB,cloud-free,0.125118806958199,0.332454928422078
ROI_0906,20181217T164709_20181217T164715_T16TEM,mid-cloudy,0.04593488574028,0.753756205411761
ROI_0906,20190131T164521_20190131T164523_T16TEM,cloudy,0.025288254022598,0.607365567838829
ROI_0906,20190717T162901_20190717T163927_T16TEM,cloud-free,0.15912389755249,1
